day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;94600;KELP;2020;22;;;;;2023;22;;;;;2021.5;-163.5
-1;94700;KELP;2020;21;;;;;2022;6;2023;21;;;2021.0;-145.359375
-1;94700;RAINFOREST_RESIN;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;0.0
-1;94800;KELP;2020;28;;;;;2022;1;2023;28;;;2021.0;-143.90625
-1;94800;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-1;94900;RAINFOREST_RESIN;9995;27;;;;;9998;1;10005;27;;;9996.5;0.0
-1;94900;KELP;2020;27;;;;;2023;27;;;;;2021.5;-150.3671875
-1;95000;RAINFOREST_RESIN;9998;9;9996;1;9995;21;10004;1;10005;21;;;10001.0;0.0
-1;95000;KELP;2021;1;2019;22;;;2023;22;;;;;2022.0;-177.28125
-1;95100;KELP;2019;25;;;;;2022;25;;;;;2020.5;-204.7265625
-1;95100;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;0.0
-1;95200;KELP;2019;30;;;;;2022;30;;;;;2020.5;-188.421875
-1;95200;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-1;95300;RAINFOREST_RESIN;9995;24;;;;;10002;9;10005;24;;;9998.5;0.0
-1;95300;KELP;2019;24;;;;;2022;24;;;;;2020.5;-193.65625
-1;95400;RAINFOREST_RESIN;9995;21;;;;;10002;1;10005;21;;;9998.5;0.0
-1;95400;KELP;2019;21;;;;;2022;21;;;;;2020.5;-193.71875
-1;95500;KELP;2019;27;;;;;2022;27;;;;;2020.5;-209.875
-1;95500;RAINFOREST_RESIN;9996;2;9995;25;;;10002;4;10004;2;10005;25;9999.0;0.0
-1;95600;KELP;2018;29;;;;;2022;30;;;;;2020.0;-228.1015625
-1;95600;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;0.0
-1;95700;RAINFOREST_RESIN;10002;1;9996;2;9995;21;10004;2;10005;21;;;10003.0;0.0
-1;95700;KELP;2018;23;;;;;2020;6;2021;23;;;2019.0;-255.4453125
-1;95800;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;0.0
-1;95800;KELP;2018;5;2017;21;;;2021;21;;;;;2019.5;-277.2265625
-1;95900;KELP;2017;23;;;;;2019;8;2020;23;;;2018.0;-291.3515625
-1;95900;RAINFOREST_RESIN;9998;9;9996;1;9995;22;10004;1;10005;22;;;10001.0;0.0
-1;96000;KELP;2016;24;;;;;2019;1;2020;23;;;2017.5;-328.765625
-1;96000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-1;96100;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;0.0
-1;96100;KELP;2016;23;;;;;2019;23;;;;;2017.5;-346.71875
-1;96200;RAINFOREST_RESIN;9996;2;9995;24;;;9998;5;10004;2;10005;24;9997.0;0.0
-1;96200;KELP;2017;1;2016;24;;;2020;26;;;;;2018.5;-315.34375
-1;96300;KELP;2016;26;;;;;2019;2;2020;25;;;2017.5;-328.15625
-1;96300;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-1;96400;KELP;2016;30;;;;;2020;30;;;;;2018.0;-312.8203125
-1;96400;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;0.0
-1;96500;RAINFOREST_RESIN;9998;1;9996;1;9995;28;10004;1;10005;28;;;10001.0;0.0
-1;96500;KELP;2017;29;;;;;2020;29;;;;;2018.5;-299.21875
-1;96600;RAINFOREST_RESIN;9995;24;;;;;10002;3;10005;24;;;9998.5;0.0
-1;96600;KELP;2017;24;;;;;2021;24;;;;;2019.0;-273.5390625
-1;96700;KELP;2018;32;;;;;2021;32;;;;;2019.5;-236.7890625
-1;96700;RAINFOREST_RESIN;9996;2;9995;30;;;10002;9;10004;2;10005;30;9999.0;0.0
-1;96800;KELP;2019;8;2018;26;;;2022;27;;;;;2020.5;-214.28125
-1;96800;RAINFOREST_RESIN;10002;3;9998;2;9996;1;10004;1;10005;26;;;10003.0;0.0
-1;96900;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-1;96900;KELP;2018;26;;;;;2022;26;;;;;2020.0;-229.328125
-1;97000;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-1;97000;KELP;2018;28;;;;;2021;28;;;;;2019.5;-244.9375
-1;97100;KELP;2018;28;;;;;2020;5;2021;28;;;2019.0;-236.578125
-1;97100;RAINFOREST_RESIN;9995;28;;;;;10002;4;10005;28;;;9998.5;0.0
-1;97200;RAINFOREST_RESIN;9996;1;9995;22;;;10000;3;10004;1;10005;22;9998.0;0.0
-1;97200;KELP;2018;23;;;;;2019;3;2021;1;2022;22;2018.5;-231.7265625
-1;97300;KELP;2018;24;;;;;2021;25;;;;;2019.5;-234.65625
-1;97300;RAINFOREST_RESIN;9998;3;9996;1;9995;24;10004;1;10005;24;;;10001.0;0.0
-1;97400;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;0.0
-1;97400;KELP;2018;27;;;;;2022;27;;;;;2020.0;-220.953125
-1;97500;KELP;2019;5;2018;22;;;2022;24;;;;;2020.5;-213.8515625
-1;97500;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
-1;97600;RAINFOREST_RESIN;9996;1;9995;30;;;10002;7;10004;1;10005;30;9999.0;0.0
-1;97600;KELP;2019;31;;;;;2021;7;2022;1;2023;30;2020.0;-184.2265625
-1;97700;KELP;2018;22;;;;;2020;2;2022;22;;;2019.0;-222.8515625
-1;97700;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;0.0
-1;97800;RAINFOREST_RESIN;9995;27;;;;;10002;6;10005;27;;;9998.5;0.0
-1;97800;KELP;2018;27;;;;;2020;1;2022;27;;;2019.0;-224.421875
-1;97900;KELP;2018;25;;;;;2021;1;2022;25;;;2019.5;-233.6796875
-1;97900;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-1;98000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-1;98000;KELP;2017;24;;;;;2021;24;;;;;2019.0;-271.5234375
-1;98100;KELP;2018;29;;;;;2021;29;;;;;2019.5;-261.140625
-1;98100;RAINFOREST_RESIN;9996;1;9995;28;;;9998;1;10002;2;10004;1;9997.0;0.0
-1;98200;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-1;98200;KELP;2018;26;;;;;2021;26;;;;;2019.5;-261.359375
-1;98300;KELP;2020;2;2018;31;;;2021;29;;;;;2020.5;-250.328125
-1;98300;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-1;98400;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;0.0
-1;98400;KELP;2018;30;;;;;2020;7;2021;30;;;2019.0;-248.8984375
-1;98500;KELP;2018;31;;;;;2021;31;;;;;2019.5;-243.7890625
-1;98500;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-1;98600;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-1;98600;KELP;2018;28;;;;;2022;28;;;;;2020.0;-221.1015625
-1;98700;KELP;2019;29;;;;;2022;29;;;;;2020.5;-204.4453125
-1;98700;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-1;98800;RAINFOREST_RESIN;10002;1;9996;1;9995;23;10004;1;10005;23;;;10003.0;0.0
-1;98800;KELP;2020;1;2018;24;;;2021;24;;;;;2020.5;-235.0625
-1;98900;KELP;2018;26;;;;;2021;26;;;;;2019.5;-250.78125
-1;98900;RAINFOREST_RESIN;9998;10;9995;26;;;10005;26;;;;;10001.5;0.0
-1;99000;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-1;99000;KELP;2018;25;;;;;2020;4;2021;26;;;2019.0;-248.4609375
-1;99100;KELP;2018;31;;;;;2021;25;;;;;2019.5;-245.5
-1;99100;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;0.0
-1;99200;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
-1;99200;KELP;2018;27;;;;;2021;22;;;;;2019.5;-240.8125
-1;99300;KELP;2020;1;2018;27;;;2021;27;;;;;2020.5;-239.046875
-1;99300;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-1;99400;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;0.0
-1;99400;KELP;2018;26;;;;;2022;26;;;;;2020.0;-227.2109375
-1;99500;KELP;2018;24;;;;;2022;24;;;;;2020.0;-217.0078125
-1;99500;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;0.0
-1;99600;RAINFOREST_RESIN;10002;1;9995;28;;;10005;28;;;;;10003.5;0.0
-1;99600;KELP;2019;4;2018;28;;;2022;28;;;;;2020.5;-221.4453125
-1;99700;KELP;2018;30;;;;;2022;30;;;;;2020.0;-220.8203125
-1;99700;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-1;99800;KELP;2018;28;;;;;2022;28;;;;;2020.0;-223.7265625
-1;99800;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-1;99900;RAINFOREST_RESIN;10002;1;9995;29;;;10005;29;;;;;10003.5;0.0
-1;99900;KELP;2018;28;;;;;2021;29;;;;;2019.5;-245.5859375
-1;100000;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-1;100000;KELP;2018;24;;;;;2020;5;2021;24;;;2019.0;-254.4453125
-1;100100;KELP;2018;29;;;;;2021;29;;;;;2019.5;-248.4453125
-1;100100;RAINFOREST_RESIN;10002;1;9995;29;;;10005;29;;;;;10003.5;0.0
-1;100200;KELP;2018;23;;;;;2020;1;2021;23;;;2019.0;-238.9453125
-1;100200;RAINFOREST_RESIN;9998;5;9996;1;9995;22;10004;1;10005;22;;;10001.0;0.0
-1;100300;RAINFOREST_RESIN;9998;4;9996;1;9995;30;10004;1;10005;30;;;10001.0;0.0
-1;100300;KELP;2018;31;;;;;2021;31;;;;;2019.5;-242.421875
-1;100400;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
-1;100400;KELP;2018;30;;;;;2021;30;;;;;2019.5;-254.71875
-1;100500;KELP;2018;22;;;;;2021;22;;;;;2019.5;-259.40625
-1;100500;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;0.0
-1;100600;KELP;2018;29;;;;;2020;1;2021;29;;;2019.0;-251.1640625
-1;100600;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
-1;100700;RAINFOREST_RESIN;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;0.0
-1;100700;KELP;2018;31;;;;;2021;31;;;;;2019.5;-243.1796875
-1;100800;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;0.0
-1;100800;KELP;2018;35;;;;;2021;28;;;;;2019.5;-247.6484375
-1;100900;KELP;2018;19;;;;;2021;27;;;;;2019.5;-245.984375
-1;100900;RAINFOREST_RESIN;9998;10;9995;27;;;10005;27;;;;;10001.5;0.0
-1;101000;KELP;2018;31;;;;;2021;30;;;;;2019.5;-250.21875
-1;101000;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;0.0
-1;101100;RAINFOREST_RESIN;9998;4;9996;1;9995;21;10004;1;10005;21;;;10001.0;0.0
-1;101100;KELP;2019;5;2018;21;;;2022;22;;;;;2020.5;-215.6171875
-1;101200;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;0.0
-1;101200;KELP;2019;25;;;;;2022;26;;;;;2020.5;-204.359375
-1;101300;KELP;2019;27;;;;;2022;27;;;;;2020.5;-192.6875
-1;101300;RAINFOREST_RESIN;9996;1;9995;26;;;9998;2;10004;1;10005;26;9997.0;0.0
-1;101400;KELP;2019;22;;;;;2021;5;2022;22;;;2020.0;-206.7890625
-1;101400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;0.0
-1;101500;RAINFOREST_RESIN;10000;3;9996;2;9995;20;10004;2;10005;20;;;10002.0;0.0
-1;101500;KELP;2020;5;2018;22;;;2022;22;;;;;2021.0;-219.0546875
-1;101600;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;0.0
-1;101600;KELP;2019;21;;;;;2022;27;;;;;2020.5;-210.71875
-1;101700;KELP;2018;27;;;;;2022;27;;;;;2020.0;-233.65625
-1;101700;RAINFOREST_RESIN;9998;1;9995;27;;;10005;27;;;;;10001.5;0.0
-1;101800;KELP;2018;26;;;;;2021;2;2022;24;;;2019.5;-233.6328125
-1;101800;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-1;101900;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-1;101900;KELP;2018;23;;;;;2020;6;2022;23;;;2019.0;-221.0234375
-1;102000;RAINFOREST_RESIN;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;0.0
-1;102000;KELP;2018;30;;;;;2022;30;;;;;2020.0;-218.703125
-1;102100;KELP;2019;24;;;;;2022;24;;;;;2020.5;-211.171875
-1;102100;RAINFOREST_RESIN;9998;3;9996;2;9995;22;10004;2;10005;22;;;10001.0;0.0
-1;102200;KELP;2019;30;;;;;2021;7;2022;30;;;2020.0;-205.5859375
-1;102200;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;0.0
-1;102300;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-1;102300;KELP;2020;4;2019;1;2018;24;2022;25;;;;;2021.0;-215.4140625
-1;102400;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;0.0
-1;102400;KELP;2019;23;;;;;2022;23;;;;;2020.5;-212.765625
-1;102500;KELP;2019;29;;;;;2022;29;;;;;2020.5;-208.5703125
-1;102500;RAINFOREST_RESIN;9996;2;9995;27;;;10002;9;10004;2;10005;27;9999.0;0.0
-1;102600;KELP;2018;25;;;;;2021;25;;;;;2019.5;-239.5234375
-1;102600;RAINFOREST_RESIN;9998;9;9996;2;9995;23;10004;2;10005;23;;;10001.0;0.0
-1;102700;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;0.0
-1;102700;KELP;2018;21;;;;;2022;21;;;;;2020.0;-231.4140625
-1;102800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-1;102800;KELP;2018;28;;;;;2022;28;;;;;2020.0;-226.65625
-1;102900;KELP;2020;4;2019;4;2018;28;2021;1;2022;27;;;2020.5;-232.0703125
-1;102900;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-1;103000;KELP;2018;31;;;;;2020;4;2021;1;2022;30;2019.0;-231.765625
-1;103000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-1;103100;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-1;103100;KELP;2020;1;2018;27;;;2022;27;;;;;2021.0;-228.78125
-1;103200;RAINFOREST_RESIN;9998;5;9995;27;;;10005;27;;;;;10001.5;0.0
-1;103200;KELP;2019;6;2018;27;;;2022;27;;;;;2020.5;-229.8125
-1;103300;KELP;2019;34;;;;;2022;26;;;;;2020.5;-212.8515625
-1;103300;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-1;103400;KELP;2018;32;;;;;2019;1;2020;5;2022;32;2018.5;-220.453125
-1;103400;RAINFOREST_RESIN;9998;9;9996;2;9995;30;10000;4;10004;2;10005;30;9999.0;0.0
-1;103500;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-1;103500;KELP;2019;8;2018;28;;;2020;9;2022;28;;;2019.5;-219.578125
-1;103600;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-1;103600;KELP;2018;27;;;;;2022;27;;;;;2020.0;-219.46875
-1;103700;KELP;2019;1;2018;24;;;2022;25;;;;;2020.5;-214.625
-1;103700;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-1;103800;KELP;2018;26;;;;;2020;7;2022;26;;;2019.0;-216.0859375
-1;103800;RAINFOREST_RESIN;9998;5;9995;26;;;10005;26;;;;;10001.5;0.0
-1;103900;RAINFOREST_RESIN;9996;2;9995;22;;;10002;7;10004;2;10005;22;9999.0;0.0
-1;103900;KELP;2019;2;2018;22;;;2022;24;;;;;2020.5;-217.1015625
-1;104000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;0.0
-1;104000;KELP;2020;1;2018;27;;;2022;27;;;;;2021.0;-224.6328125
-1;104100;KELP;2019;28;;;;;2022;28;;;;;2020.5;-199.0
-1;104100;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-1;104200;KELP;2019;23;;;;;2021;7;2022;24;;;2020.0;-210.796875
-1;104200;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-1;104300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;0.0
-1;104300;KELP;2019;21;;;;;2022;22;;;;;2020.5;-193.609375
-1;104400;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
-1;104400;KELP;2019;29;;;;;2022;29;;;;;2020.5;-200.6015625
-1;104500;KELP;2019;26;;;;;2022;26;;;;;2020.5;-206.296875
-1;104500;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-1;104600;KELP;2019;28;;;;;2022;27;;;;;2020.5;-198.8828125
-1;104600;RAINFOREST_RESIN;9996;2;9995;25;;;10002;4;10004;2;10005;25;9999.0;0.0
-1;104700;RAINFOREST_RESIN;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;0.0
-1;104700;KELP;2019;32;;;;;2022;31;;;;;2020.5;-201.734375
-1;104800;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-1;104800;KELP;2019;34;;;;;2022;28;;;;;2020.5;-204.0078125
-1;104900;KELP;2019;26;;;;;2021;4;2022;26;;;2020.0;-201.1015625
-1;104900;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-1;105000;KELP;2018;21;;;;;2022;21;;;;;2020.0;-219.0
-1;105000;RAINFOREST_RESIN;9995;21;;;;;10002;2;10005;21;;;9998.5;0.0
-1;105100;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-1;105100;KELP;2019;8;2018;32;;;2022;32;;;;;2020.5;-219.8984375
-1;105200;RAINFOREST_RESIN;9998;5;9996;1;9995;25;10004;1;10005;25;;;10001.0;0.0
-1;105200;KELP;2020;7;2018;26;;;2022;26;;;;;2021.0;-228.2734375
-1;105300;KELP;2020;1;2018;27;;;2021;27;;;;;2020.5;-239.3984375
-1;105300;RAINFOREST_RESIN;9996;2;9995;25;;;10002;9;10004;2;10005;25;9999.0;0.0
-1;105400;KELP;2018;30;;;;;2021;24;;;;;2019.5;-242.3515625
-1;105400;RAINFOREST_RESIN;10002;1;9995;24;;;10005;24;;;;;10003.5;0.0
-1;105500;RAINFOREST_RESIN;9998;1;9995;28;;;10005;28;;;;;10001.5;0.0
-1;105500;KELP;2018;28;;;;;2020;2;2021;28;;;2019.0;-246.453125
-1;105600;RAINFOREST_RESIN;9998;8;9995;30;;;10005;30;;;;;10001.5;0.0
-1;105600;KELP;2020;1;2018;30;;;2021;30;;;;;2020.5;-244.3984375
-1;105700;KELP;2020;1;2018;1;2017;28;2021;29;;;;;2020.5;-265.4296875
-1;105700;RAINFOREST_RESIN;9998;8;9996;1;9995;28;10004;1;10005;28;;;10001.0;0.0
-1;105800;KELP;2020;7;2018;28;;;2021;28;;;;;2020.5;-252.578125
-1;105800;RAINFOREST_RESIN;10002;3;9996;2;9995;26;10004;2;10005;26;;;10003.0;0.0
-1;105900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-1;105900;KELP;2018;24;;;;;2021;24;;;;;2019.5;-241.4140625
-1;106000;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;0.0
-1;106000;KELP;2018;18;;;;;2021;22;;;;;2019.5;-244.328125
-1;106100;KELP;2018;24;;;;;2020;7;2021;24;;;2019.0;-246.390625
-1;106100;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
-1;106200;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-1;106200;KELP;2018;23;;;;;2021;23;;;;;2019.5;-251.7109375
-1;106300;KELP;2018;32;;;;;2019;4;2021;28;;;2018.5;-243.328125
-1;106300;RAINFOREST_RESIN;9996;2;9995;26;;;9998;2;10000;4;10004;2;9997.0;0.0
-1;106400;RAINFOREST_RESIN;9998;10;9996;1;9995;22;10000;6;10004;1;10005;22;9999.0;0.0
-1;106400;KELP;2018;23;;;;;2019;6;2020;8;2022;23;2018.5;-229.359375
-1;106500;KELP;2018;20;;;;;2020;4;2022;20;;;2019.0;-221.796875
-1;106500;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;0.0
-1;106600;RAINFOREST_RESIN;9995;30;;;;;9998;4;10005;30;;;9996.5;0.0
-1;106600;KELP;2018;30;;;;;2020;6;2022;30;;;2019.0;-222.3828125
-1;106700;KELP;2018;30;;;;;2022;30;;;;;2020.0;-222.578125
-1;106700;RAINFOREST_RESIN;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;0.0
-1;106800;RAINFOREST_RESIN;10002;1;9998;9;9996;1;10004;1;10005;30;;;10003.0;0.0
-1;106800;KELP;2019;3;2018;30;;;2022;31;;;;;2020.5;-218.4765625
-1;106900;KELP;2018;29;;;;;2022;29;;;;;2020.0;-232.53125
-1;106900;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;0.0
-1;107000;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-1;107000;KELP;2018;26;;;;;2019;2;2022;26;;;2018.5;-228.1171875
-1;107100;KELP;2018;22;;;;;2022;22;;;;;2020.0;-230.9765625
-1;107100;RAINFOREST_RESIN;9995;22;;;;;9998;1;10005;22;;;9996.5;0.0
-1;107200;RAINFOREST_RESIN;9998;1;9996;1;9995;24;10004;1;10005;24;;;10001.0;0.0
-1;107200;KELP;2018;25;;;;;2020;2;2022;25;;;2019.0;-225.5
-1;107300;KELP;2018;25;;;;;2021;25;;;;;2019.5;-240.9296875
-1;107300;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-1;107400;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;0.0
-1;107400;KELP;2019;6;2018;25;;;2022;25;;;;;2020.5;-231.6015625
-1;107500;KELP;2018;25;;;;;2022;25;;;;;2020.0;-234.1875
-1;107500;RAINFOREST_RESIN;9995;25;;;;;10002;5;10005;25;;;9998.5;0.0
-1;107600;RAINFOREST_RESIN;9998;3;9996;1;9995;30;10004;1;10005;30;;;10001.0;0.0
-1;107600;KELP;2018;31;;;;;2020;4;2021;31;;;2019.0;-235.828125
-1;107700;KELP;2018;24;;;;;2021;24;;;;;2019.5;-261.4453125
-1;107700;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
-1;107800;RAINFOREST_RESIN;9996;2;9995;20;;;10002;8;10004;2;10005;20;9999.0;0.0
-1;107800;KELP;2018;22;;;;;2021;22;;;;;2019.5;-259.40625
-1;107900;KELP;2018;1;2017;28;;;2021;29;;;;;2019.5;-263.609375
-1;107900;RAINFOREST_RESIN;9996;1;9995;28;;;10002;4;10004;1;10005;28;9999.0;0.0
-1;108000;RAINFOREST_RESIN;9996;1;9995;26;;;9998;11;10004;1;10005;26;9997.0;0.0
-1;108000;KELP;2018;1;2017;26;;;2021;27;;;;;2019.5;-262.9765625
-1;108100;KELP;2018;25;;;;;2021;25;;;;;2019.5;-261.5703125
-1;108100;RAINFOREST_RESIN;9995;25;;;;;9998;1;10005;25;;;9996.5;0.0
-1;108200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-1;108200;KELP;2017;31;;;;;2019;1;2021;31;;;2018.0;-271.2578125
-1;108300;KELP;2017;21;;;;;2021;21;;;;;2019.0;-278.546875
-1;108300;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;0.0
-1;108400;RAINFOREST_RESIN;9996;1;9995;25;;;10002;8;10004;1;10005;25;9999.0;0.0
-1;108400;KELP;2019;1;2017;26;;;2020;26;;;;;2019.5;-303.875
-1;108500;KELP;2017;24;;;;;2020;25;;;;;2018.5;-303.046875
-1;108500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-1;108600;RAINFOREST_RESIN;9996;1;9995;26;;;9998;4;10004;1;10005;26;9997.0;0.0
-1;108600;KELP;2017;27;;;;;2020;27;;;;;2018.5;-287.1171875
-1;108700;KELP;2017;23;;;;;2020;23;;;;;2018.5;-287.578125
-1;108700;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;0.0
-1;108800;KELP;2017;20;;;;;2020;20;;;;;2018.5;-293.171875
-1;108800;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;0.0
-1;108900;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-1;108900;KELP;2017;31;;;;;2021;31;;;;;2019.0;-277.015625
-1;109000;RAINFOREST_RESIN;9995;20;;;;;10002;2;10005;20;;;9998.5;0.0
-1;109000;KELP;2018;4;2017;20;;;2021;20;;;;;2019.5;-279.8671875
-1;109100;KELP;2017;27;;;;;2019;5;2021;28;;;2018.0;-275.859375
-1;109100;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-1;109200;KELP;2017;27;;;;;2021;27;;;;;2019.0;-276.078125
-1;109200;RAINFOREST_RESIN;9998;2;9996;2;9995;25;10004;2;10005;25;;;10001.0;0.0
-1;109300;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;0.0
-1;109300;KELP;2017;22;;;;;2020;21;;;;;2018.5;-283.859375
-1;109400;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;0.0
-1;109400;KELP;2017;21;;;;;2021;21;;;;;2019.0;-273.9609375
-1;109500;KELP;2018;33;;;;;2021;30;;;;;2019.5;-250.5703125
-1;109500;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-1;109600;KELP;2018;29;;;;;2021;29;;;;;2019.5;-237.5625
-1;109600;RAINFOREST_RESIN;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;0.0
